CustomerID,first_date,last_date,T,frequency,recency,Sales,avg_freq,sleeping
15311,2010-12-01,2011-12-09,373,89,373,60767.90000000011,4.0,0
15312,2010-12-20,2011-09-25,354,3,279,924.8500000000001,93.0,75
15313,2011-08-21,2011-08-21,110,0,0,52.0,0.0,110
15314,2011-05-24,2011-05-24,199,0,0,327.97,0.0,199
15315,2011-08-15,2011-10-06,116,1,52,570.5,52.0,64
15316,2011-01-17,2011-01-17,326,0,0,165.0,0.0,326
15318,2011-12-06,2011-12-06,3,0,0,312.62,0.0,3
15319,2011-03-01,2011-03-01,283,0,0,204.50000000000006,0.0,283
15320,2011-10-26,2011-10-26,44,0,0,267.13,0.0,44
15321,2011-02-21,2011-09-30,291,1,221,2748.3100000000004,221.0,70
15322,2011-09-15,2011-09-15,85,0,0,679.68,0.0,85
15325,2011-08-28,2011-08-28,103,0,0,162.2899999999999,0.0,103
15326,2011-01-10,2011-01-10,333,0,0,311.71,0.0,333
15327,2011-10-18,2011-10-18,52,0,0,208.75000000000003,0.0,52
15329,2011-06-21,2011-10-31,171,2,132,1049.6999999999998,66.0,39
15330,2011-10-10,2011-11-07,60,1,28,714.9599999999998,28.0,32
15332,2010-12-05,2010-12-08,369,1,3,1661.06,3.0,366
15333,2011-05-15,2011-05-15,208,0,0,1028.5600000000002,0.0,208
15334,2011-06-19,2011-07-06,173,2,17,351.6699999999999,8.0,156
15335,2011-10-17,2011-10-17,53,0,0,173.97000000000003,0.0,53
15339,2011-01-25,2011-10-04,318,1,252,574.0699999999998,252.0,66
15341,2011-09-20,2011-09-20,80,0,0,2020.52,0.0,80
15342,2011-08-02,2011-08-02,129,0,0,406.09,0.0,129
15343,2011-09-13,2011-09-13,87,0,0,364.5,0.0,87
15344,2011-09-26,2011-12-09,74,2,74,563.94,37.0,0
15345,2011-10-25,2011-10-25,45,0,0,393.54,0.0,45
15346,2011-01-11,2011-01-11,332,0,0,252.42000000000004,0.0,332
15347,2010-12-08,2010-12-08,366,0,0,201.60000000000005,0.0,366
15348,2011-09-28,2011-09-28,72,0,0,158.03999999999996,0.0,72
15349,2011-06-05,2011-07-04,187,1,29,473.80999999999983,29.0,158
15350,2010-12-01,2010-12-01,373,0,0,115.65000000000003,0.0,373
15351,2010-12-05,2011-11-27,369,6,357,1960.110000000001,60.0,12
15353,2010-12-07,2011-03-30,367,1,113,777.02,113.0,254
15355,2011-10-17,2011-11-10,53,1,24,277.05000000000007,24.0,29
15356,2010-12-06,2011-11-08,368,9,337,2766.499999999999,37.0,31
15358,2010-12-09,2011-12-05,365,14,361,8347.199999999992,26.0,4
15360,2011-10-31,2011-10-31,39,0,0,427.93,0.0,39
15361,2010-12-13,2010-12-13,361,0,0,418.9200000000001,0.0,361
15363,2010-12-02,2010-12-02,372,0,0,326.00000000000006,0.0,372
15364,2011-03-30,2011-09-05,254,1,159,913.1900000000004,159.0,95
15365,2011-01-28,2011-11-14,315,3,290,2314.32,97.0,25
15366,2010-12-16,2011-09-25,358,1,283,602.5100000000001,283.0,75
15367,2011-03-09,2011-10-13,275,2,218,1877.5899999999992,109.0,57
15368,2011-11-18,2011-11-18,21,0,0,446.94000000000005,0.0,21
15370,2011-01-11,2011-10-30,332,6,292,2386.05,49.0,40
15372,2011-07-25,2011-07-25,137,0,0,2007.4,0.0,137
15373,2010-12-03,2011-12-01,371,10,363,2415.9100000000003,36.0,8
15374,2011-08-03,2011-08-03,128,0,0,168.0,0.0,128
15376,2011-05-01,2011-10-30,222,2,182,1233.3599999999997,91.0,40
15379,2010-12-16,2011-06-23,358,6,189,3703.2899999999995,32.0,169
15380,2010-12-09,2011-12-01,365,4,357,1690.2599999999995,89.0,8
15381,2011-03-16,2011-05-10,268,1,55,596.85,55.0,213
15382,2011-02-17,2011-11-25,295,4,281,5955.709999999999,70.0,14
15384,2010-12-15,2011-06-23,359,1,190,642.41,190.0,169
15385,2011-10-30,2011-10-30,40,0,0,316.88000000000005,0.0,40
15386,2011-06-06,2011-06-06,186,0,0,394.14000000000004,0.0,186
15388,2011-03-14,2011-03-14,270,0,0,140.54,0.0,270
15389,2011-06-20,2011-06-20,172,0,0,500.0,0.0,172
15392,2010-12-14,2011-12-05,360,3,356,1535.5299999999997,119.0,4
15393,2011-03-03,2011-11-23,281,1,265,231.8600000000001,265.0,16
15394,2010-12-16,2011-11-30,358,3,349,2183.5400000000004,116.0,9
15395,2011-01-18,2011-01-18,325,0,0,107.45,0.0,325
15396,2011-08-19,2011-08-19,112,0,0,288.17999999999995,0.0,112
15397,2011-02-23,2011-02-23,289,0,0,94.0,0.0,289
15398,2011-09-22,2011-11-23,78,1,62,1345.5299999999997,62.0,16
15399,2011-09-21,2011-12-08,79,2,78,815.7699999999999,39.0,1
15400,2011-03-06,2011-09-08,278,4,186,716.2,46.0,92
15402,2011-05-27,2011-07-14,196,1,48,626.77,48.0,148
15405,2011-06-03,2011-06-03,189,0,0,349.1,0.0,189
15406,2011-02-11,2011-11-08,301,1,270,510.71,270.0,31
15407,2011-02-07,2011-11-06,305,3,272,1056.44,91.0,33
15408,2011-03-20,2011-03-20,264,0,0,267.17999999999995,0.0,264
15410,2011-03-23,2011-09-16,261,7,177,3450.8400000000015,25.0,84
15411,2011-06-10,2011-11-13,182,3,156,1358.8800000000003,52.0,26
15412,2011-06-21,2011-06-21,171,0,0,190.53000000000003,0.0,171
15414,2011-04-11,2011-11-30,242,2,233,774.9000000000001,116.0,9
15415,2011-01-30,2011-01-30,313,0,0,572.81,0.0,313
15416,2011-03-02,2011-10-06,282,3,218,3984.3199999999993,73.0,64
15417,2011-09-15,2011-09-15,85,0,0,508.8000000000001,0.0,85
15419,2011-11-15,2011-11-15,24,0,0,135.86,0.0,24
15421,2011-02-02,2011-10-12,310,2,252,950.3599999999996,126.0,58
15422,2011-01-20,2011-01-20,323,0,0,97.7,0.0,323
15423,2011-11-01,2011-11-01,38,0,0,43.5,0.0,38
15424,2011-03-30,2011-03-30,254,0,0,383.34000000000003,0.0,254
15426,2010-12-05,2011-11-20,369,3,350,1447.39,117.0,19
15427,2011-10-23,2011-11-06,47,1,14,1483.1399999999999,14.0,33
15428,2011-11-24,2011-11-24,15,0,0,93.78,0.0,15
15429,2011-09-25,2011-11-13,75,1,49,397.3499999999998,49.0,26
15432,2011-11-16,2011-11-16,23,0,0,171.19000000000005,0.0,23
15433,2011-03-17,2011-05-10,267,1,54,533.2999999999998,54.0,213
15434,2011-05-23,2011-12-01,200,3,192,1041.4800000000005,64.0,8
15435,2011-11-17,2011-11-17,22,0,0,149.29000000000005,0.0,22
15436,2011-04-19,2011-11-27,234,2,222,1122.5300000000007,111.0,12
15437,2011-03-22,2011-03-22,262,0,0,200.16000000000003,0.0,262
15438,2011-07-31,2011-07-31,131,0,0,156.57999999999998,0.0,131
15440,2011-05-15,2011-10-16,208,2,154,383.67999999999995,77.0,54
15442,2011-04-05,2011-04-05,248,0,0,594.0,0.0,248
15443,2011-01-23,2011-12-08,320,6,319,3236.909999999999,53.0,1
15444,2011-10-30,2011-11-30,40,1,31,1418.2600000000016,31.0,9
15445,2011-03-20,2011-03-20,264,0,0,113.5,0.0,264
15447,2011-01-13,2011-01-13,330,0,0,155.17000000000002,0.0,330
15448,2011-01-31,2011-01-31,312,0,0,494.64000000000004,0.0,312
15449,2011-03-23,2011-11-13,261,2,235,974.5200000000001,118.0,26
15450,2011-11-09,2011-11-09,30,0,0,429.84,0.0,30
15452,2011-03-20,2011-11-10,264,2,235,538.73,118.0,29
15453,2011-06-05,2011-12-08,187,6,186,1388.370000000001,31.0,1
15454,2010-12-12,2010-12-12,362,0,0,179.10000000000002,0.0,362
15456,2010-12-15,2011-03-01,359,1,76,447.2200000000001,76.0,283
15457,2011-03-22,2011-03-22,262,0,0,237.07000000000002,0.0,262
15458,2011-11-14,2011-11-14,25,0,0,161.64,0.0,25
15460,2010-12-20,2010-12-20,354,0,0,216.76,0.0,354
15462,2011-06-05,2011-09-06,187,2,93,234.60000000000002,46.0,94
15463,2011-11-10,2011-11-10,29,0,0,126.14,0.0,29
15464,2011-01-05,2011-01-05,338,0,0,1048.8500000000006,0.0,338
15465,2010-12-05,2011-11-20,369,17,350,7354.62,21.0,19
15466,2011-09-15,2011-09-15,85,0,0,334.53000000000014,0.0,85
15467,2011-07-10,2011-11-30,152,2,143,524.88,72.0,9
15468,2011-10-19,2011-10-19,51,0,0,467.50999999999993,0.0,51
15469,2011-08-11,2011-10-20,120,1,70,538.55,70.0,50
15471,2011-12-07,2011-12-07,2,0,0,469.47999999999985,0.0,2
15472,2011-08-18,2011-08-18,113,0,0,371.56,0.0,113
15473,2011-10-10,2011-11-25,60,3,46,1771.2,15.0,14
15475,2011-09-23,2011-09-23,77,0,0,454.10999999999984,0.0,77
15478,2011-10-14,2011-10-30,56,1,16,1441.4199999999996,16.0,40
15480,2011-08-15,2011-08-15,116,0,0,905.5,0.0,116
15482,2010-12-16,2011-11-24,358,8,343,11054.960000000003,43.0,15
15483,2011-03-18,2011-07-01,266,1,105,233.81000000000006,105.0,161
15484,2011-09-22,2011-12-08,78,3,77,3594.3099999999995,26.0,1
15485,2010-12-01,2011-11-09,373,2,343,2575.0,172.0,30
15488,2011-09-08,2011-09-08,92,0,0,91.32000000000002,0.0,92
15489,2011-05-12,2011-11-17,211,2,189,1134.28,94.0,22
15491,2011-04-18,2011-09-05,235,4,140,3100.0900000000015,35.0,95
15492,2011-09-26,2011-11-11,74,1,46,659.4599999999999,46.0,28
15493,2011-03-14,2011-11-07,270,3,238,2001.800000000005,79.0,32
15494,2011-08-10,2011-11-18,121,1,100,1299.230000000001,100.0,21
15497,2011-01-24,2011-11-22,319,1,302,1262.2,302.0,17
15498,2010-12-08,2011-12-07,366,16,364,13316.399999999992,23.0,2
15500,2011-09-19,2011-12-01,81,3,73,1131.5600000000004,24.0,8
15502,2010-12-05,2011-11-24,369,7,354,10384.93,51.0,15
15503,2010-12-12,2010-12-12,362,0,0,147.09000000000003,0.0,362
15504,2011-09-19,2011-09-19,81,0,0,52.83000000000001,0.0,81
15505,2011-07-07,2011-10-18,155,4,103,3610.9600000000005,26.0,52
15506,2011-07-24,2011-11-17,138,2,116,979.2600000000004,58.0,22
15507,2011-06-21,2011-06-21,171,0,0,492.35999999999996,0.0,171
15508,2011-04-18,2011-06-03,235,3,46,1000.2700000000003,15.0,189
15510,2011-01-13,2011-01-13,330,0,0,250.0,0.0,330
15511,2011-09-15,2011-11-28,85,4,74,909.2300000000001,18.0,11
15512,2010-12-15,2011-07-07,359,1,204,121.0,204.0,155
15513,2010-12-01,2011-11-06,373,14,340,14758.219999999996,24.0,33
15514,2010-12-10,2011-11-27,364,7,352,4139.460000000003,50.0,12
15516,2011-10-24,2011-10-26,46,1,2,62.43,2.0,44
15517,2011-04-20,2011-04-20,233,0,0,267.03000000000003,0.0,233
15518,2011-01-11,2011-10-06,332,6,268,1942.4500000000012,45.0,64
15520,2011-12-08,2011-12-08,1,0,0,343.5,0.0,1
15521,2011-03-30,2011-10-30,254,5,214,3000.2000000000007,43.0,40
15522,2011-09-13,2011-11-07,87,1,55,398.84,55.0,32
15523,2011-09-16,2011-09-16,84,0,0,412.00999999999993,0.0,84
15524,2011-11-15,2011-11-15,24,0,0,440.0,0.0,24
15525,2010-12-01,2011-12-07,373,2,371,825.9200000000003,186.0,2
15526,2011-11-06,2011-11-06,33,0,0,148.44000000000003,0.0,33
15527,2010-12-20,2011-11-21,354,7,336,2429.779999999999,48.0,18
15528,2011-03-30,2011-03-30,254,0,0,229.32999999999993,0.0,254
15529,2010-12-08,2011-11-17,366,10,344,3995.2299999999973,34.0,22
15530,2011-04-07,2011-11-18,246,3,225,1502.3500000000001,75.0,21
15531,2011-11-09,2011-12-01,30,1,22,2007.4399999999994,22.0,8
15532,2010-12-16,2011-11-14,358,3,333,1580.9300000000032,111.0,25
15533,2011-09-11,2011-11-20,89,2,70,807.5699999999997,35.0,19
15535,2011-01-16,2011-06-19,327,2,154,536.3999999999999,77.0,173
15537,2011-06-29,2011-06-29,163,0,0,110.92000000000003,0.0,163
15539,2011-12-02,2011-12-02,7,0,0,538.46,0.0,7
15540,2011-11-28,2011-11-28,11,0,0,213.3,0.0,11
15541,2011-08-17,2011-08-17,114,0,0,85.13000000000002,0.0,114
15543,2011-02-24,2011-02-24,288,0,0,127.85999999999999,0.0,288
15544,2010-12-02,2011-11-30,372,8,363,3546.709999999995,45.0,9
15545,2010-12-03,2011-10-16,371,1,317,292.7199999999999,317.0,54
15547,2010-12-12,2011-12-02,362,11,355,4954.839999999991,32.0,7
15549,2011-01-27,2011-09-23,316,2,239,1693.26,120.0,77
15550,2011-02-11,2011-12-05,301,3,297,575.63,99.0,4
15551,2011-11-03,2011-11-03,36,0,0,436.05999999999995,0.0,36
15552,2011-05-06,2011-05-06,217,0,0,90.12,0.0,217
15553,2011-10-10,2011-10-10,60,0,0,437.22999999999985,0.0,60
15554,2011-03-07,2011-03-07,277,0,0,217.2,0.0,277
15555,2010-12-05,2011-11-27,369,15,357,4805.169999999989,24.0,12
15556,2011-11-15,2011-11-15,24,0,0,279.77,0.0,24
15557,2011-11-11,2011-11-11,28,0,0,473.6500000000001,0.0,28
15561,2011-05-08,2011-11-28,215,2,204,800.59,102.0,11
15562,2010-12-23,2010-12-23,351,0,0,134.55,0.0,351
15563,2010-12-16,2011-11-17,358,2,336,1400.4399999999998,168.0,22
15565,2011-09-30,2011-10-20,70,1,20,173.16000000000005,20.0,50
15567,2011-11-21,2011-11-21,18,0,0,186.01000000000002,0.0,18
15568,2011-09-27,2011-12-07,73,2,71,758.2899999999998,36.0,2
15569,2011-01-11,2011-08-28,332,3,229,1375.7100000000003,76.0,103
15570,2010-12-05,2011-12-02,369,11,362,4165.52,33.0,7
15571,2011-09-22,2011-11-28,78,3,67,650.43,22.0,11
15572,2011-03-06,2011-12-05,278,4,274,2552.86,68.0,4
15573,2011-09-15,2011-11-08,85,1,54,607.45,54.0,31
15574,2010-12-02,2011-06-15,372,2,195,702.2500000000001,98.0,177
15576,2011-11-02,2011-11-02,37,0,0,940.6700000000001,0.0,37
15577,2011-02-07,2011-07-11,305,1,154,258.8799999999999,154.0,151
15578,2011-06-30,2011-06-30,162,0,0,127.1,0.0,162
15579,2011-01-30,2011-10-02,313,1,245,348.5999999999999,245.0,68
15581,2010-12-08,2011-08-11,366,11,246,3679.9700000000003,22.0,120
15582,2011-05-03,2011-11-15,220,2,196,682.9100000000002,98.0,24
15584,2011-06-30,2011-11-16,162,3,139,725.1099999999999,46.0,23
15585,2011-06-16,2011-06-16,176,0,0,455.30000000000007,0.0,176
15587,2010-12-23,2011-10-20,351,3,301,913.6800000000001,100.0,50
15589,2011-02-02,2011-03-29,310,1,55,478.53,55.0,255
15592,2011-10-24,2011-10-24,46,0,0,388.58,0.0,46
15593,2011-09-30,2011-09-30,70,0,0,199.8,0.0,70
15594,2011-04-19,2011-11-24,234,4,219,1771.78,55.0,15
15596,2010-12-09,2011-08-31,365,4,265,1406.5900000000004,66.0,100
15597,2011-11-04,2011-11-04,35,0,0,324.57,0.0,35
15598,2011-10-17,2011-10-17,53,0,0,240.68000000000004,0.0,53
15599,2011-05-19,2011-11-13,204,1,178,761.74,178.0,26
15601,2010-12-02,2011-11-28,372,13,361,6776.559999999998,28.0,11
15602,2010-12-06,2011-12-01,368,8,360,1297.8700000000003,45.0,8
15603,2011-09-22,2011-09-22,78,0,0,48.480000000000004,0.0,78
15604,2011-10-18,2011-10-18,52,0,0,216.39000000000004,0.0,52
15605,2010-12-01,2011-11-03,373,4,337,1198.23,84.0,36
15606,2011-01-19,2011-10-09,324,8,263,2920.1600000000003,33.0,61
15607,2011-01-07,2011-01-07,336,0,0,104.76,0.0,336
15608,2011-08-11,2011-11-11,120,2,92,1093.68,46.0,28
15609,2011-06-08,2011-06-08,184,0,0,298.48,0.0,184
15610,2011-10-19,2011-10-19,51,0,0,112.46,0.0,51
15611,2011-01-09,2011-11-30,334,11,325,1591.4500000000003,30.0,9
15612,2011-10-09,2011-11-03,61,1,25,195.15,25.0,36
15615,2010-12-15,2011-11-29,359,16,349,10399.739999999989,22.0,10
15618,2011-07-26,2011-11-07,136,2,104,776.8510000000002,52.0,32
15619,2011-11-29,2011-11-29,10,0,0,336.4,0.0,10
15620,2010-12-16,2011-10-14,358,2,302,1553.18,151.0,56
15621,2011-11-18,2011-12-05,21,2,17,1293.0300000000002,8.0,4
15622,2011-03-02,2011-10-27,282,4,239,3709.5600000000018,60.0,43
15623,2011-07-21,2011-07-21,141,0,0,301.03000000000003,0.0,141
15624,2011-03-28,2011-08-15,256,3,140,588.1300000000001,47.0,116
15625,2011-04-18,2011-08-28,235,3,132,1534.26,44.0,103
15626,2011-01-14,2011-09-26,329,1,255,675.8000000000001,255.0,74
15628,2010-12-08,2011-12-05,366,8,362,2870.2400000000002,45.0,4
15630,2011-05-19,2011-10-25,204,1,159,1186.35,159.0,45
15632,2011-03-10,2011-11-24,274,7,259,3285.310000000001,37.0,15
15634,2011-11-22,2011-11-22,17,0,0,243.55000000000004,0.0,17
15636,2011-03-02,2011-09-11,282,1,193,724.7600000000001,193.0,89
15637,2011-10-18,2011-10-18,52,0,0,223.36,0.0,52
15639,2011-07-28,2011-07-28,134,0,0,425.31999999999994,0.0,134
15640,2010-12-02,2011-12-05,372,14,368,12515.659999999982,26.0,4
15641,2010-12-15,2011-08-26,359,3,254,1887.2000000000005,85.0,105
15643,2011-03-02,2011-06-01,282,1,91,664.0000000000002,91.0,191
15644,2011-03-23,2011-06-26,261,2,95,812.9999999999998,48.0,166
15645,2011-11-21,2011-11-21,18,0,0,612.0099999999999,0.0,18
15646,2010-12-02,2011-07-05,372,2,215,447.64000000000004,108.0,157
15648,2011-03-17,2011-05-19,267,1,63,657.35,63.0,204
15649,2010-12-07,2011-01-07,367,1,31,816.0,31.0,336
15651,2011-03-24,2011-11-03,260,1,224,646.3000000000001,224.0,36
15652,2011-09-09,2011-09-09,91,0,0,337.74,0.0,91
15653,2011-08-16,2011-09-08,115,1,23,877.44,23.0,92
15654,2011-11-13,2011-11-30,26,1,17,922.5300000000003,17.0,9
15655,2011-04-10,2011-04-10,243,0,0,560.6700000000001,0.0,243
15656,2011-02-28,2011-10-25,284,3,239,748.5000000000001,80.0,45
15657,2011-11-17,2011-11-17,22,0,0,30.0,0.0,22
15658,2010-12-02,2011-06-02,372,4,182,1024.1,46.0,190
15659,2011-10-27,2011-10-27,43,0,0,306.45000000000005,0.0,43
15660,2010-12-09,2011-11-14,365,5,340,1600.86,68.0,25
15661,2011-01-05,2011-01-26,338,1,21,309.8,21.0,317
15663,2011-08-25,2011-08-25,106,0,0,138.14000000000001,0.0,106
15664,2011-10-20,2011-10-20,50,0,0,386.43,0.0,50
15665,2011-04-10,2011-06-24,243,1,75,2242.0100000000007,75.0,168
15667,2011-10-31,2011-10-31,39,0,0,301.32000000000005,0.0,39
15668,2011-05-06,2011-05-06,217,0,0,76.32000000000002,0.0,217
15669,2011-03-21,2011-10-30,263,3,223,684.34,74.0,40
15670,2011-02-16,2011-02-16,296,0,0,173.05000000000004,0.0,296
15671,2011-03-14,2011-11-21,270,6,252,2657.1300000000006,42.0,18
15673,2011-01-16,2011-09-12,327,3,239,2881.0200000000013,80.0,88
15674,2011-03-30,2011-09-27,254,4,181,2446.6,45.0,73
15675,2011-03-04,2011-09-19,280,2,199,323.69,100.0,81
15676,2011-03-01,2011-11-21,283,2,265,3435.7599999999998,132.0,18
15677,2011-10-21,2011-10-21,49,0,0,657.23,0.0,49
15678,2011-10-18,2011-10-18,52,0,0,352.7000000000001,0.0,52
15679,2011-06-10,2011-11-15,182,3,158,781.2799999999999,53.0,24
15680,2010-12-08,2011-11-30,366,2,357,1333.6800000000003,178.0,9
15681,2011-03-04,2011-11-14,280,3,255,1426.1599999999999,85.0,25
15683,2011-08-14,2011-08-14,117,0,0,193.75,0.0,117
15687,2011-01-13,2011-12-01,330,7,322,2993.099999999999,46.0,8
15689,2010-12-13,2011-08-12,361,1,242,254.1,242.0,119
15690,2011-08-31,2011-12-05,100,1,96,239.76000000000002,96.0,4
15691,2011-04-01,2011-04-01,252,0,0,136.8,0.0,252
15692,2011-11-11,2011-11-11,28,0,0,191.04000000000002,0.0,28
15694,2010-12-02,2011-12-09,372,13,372,6479.399999999998,29.0,0
15695,2011-03-18,2011-03-18,266,0,0,409.9800000000001,0.0,266
15696,2011-01-17,2011-11-06,326,7,293,2736.4600000000005,42.0,33
15699,2011-11-22,2011-11-22,17,0,0,309.6499999999999,0.0,17
15700,2011-06-19,2011-06-20,173,1,1,696.6799999999996,1.0,172
15701,2011-08-21,2011-12-07,110,3,108,1542.14,36.0,2
15703,2011-03-20,2011-03-20,264,0,0,211.5,0.0,264
15704,2011-05-08,2011-07-22,215,2,75,2293.62,38.0,140
15705,2011-05-22,2011-05-22,201,0,0,143.10000000000002,0.0,201
15706,2011-08-15,2011-10-07,116,3,53,1060.56,18.0,63
15707,2011-09-14,2011-11-04,86,3,51,945.5799999999999,17.0,35
15708,2010-12-05,2011-10-30,369,6,329,3364.2399999999984,55.0,40
15709,2011-03-01,2011-03-01,283,0,0,133.25,0.0,283
15712,2011-02-25,2011-11-30,287,4,278,1072.3600000000004,70.0,9
15713,2010-12-08,2011-07-19,366,1,223,356.7,223.0,143
15714,2011-09-23,2011-11-28,77,1,66,330.8799999999998,66.0,11
15716,2010-12-05,2011-07-17,369,3,224,1118.8100000000004,75.0,145
15717,2011-04-19,2011-04-19,234,0,0,150.30000000000004,0.0,234
15719,2011-01-06,2011-11-07,337,12,305,5045.609999999998,25.0,32
15720,2011-11-15,2011-11-15,24,0,0,598.7300000000001,0.0,24
15721,2011-11-28,2011-11-28,11,0,0,507.0799999999998,0.0,11
15722,2011-02-22,2011-11-04,290,3,255,2222.56,85.0,35
15723,2010-12-10,2010-12-10,364,0,0,203.10000000000002,0.0,364
15724,2011-02-28,2011-05-22,284,1,83,218.25000000000003,83.0,201
15725,2011-11-24,2011-11-24,15,0,0,415.2500000000001,0.0,15
15727,2010-12-15,2011-11-23,359,6,343,5178.960000000001,57.0,16
15729,2011-05-11,2011-05-11,212,0,0,85.0,0.0,212
15730,2011-05-17,2011-10-05,206,2,141,1120.8800000000003,70.0,65
15732,2010-12-02,2011-05-11,372,1,160,294.11999999999995,160.0,212
15733,2011-03-02,2011-03-02,282,0,0,162.30000000000004,0.0,282
15734,2011-05-23,2011-08-17,200,1,86,1339.45,86.0,114
15737,2011-04-11,2011-11-25,242,6,228,1205.12,38.0,14
15738,2010-12-02,2011-11-21,372,14,354,4812.419999999996,25.0,18
15739,2011-10-04,2011-10-04,66,0,0,449.12,0.0,66
15740,2011-10-21,2011-10-21,49,0,0,154.88,0.0,49
15743,2011-06-08,2011-11-23,184,3,168,784.4600000000004,56.0,16
15744,2011-09-23,2011-09-23,77,0,0,34.8,0.0,77
15745,2011-04-17,2011-11-20,236,3,217,1094.59,72.0,19
15746,2011-07-28,2011-07-28,134,0,0,196.87999999999997,0.0,134
15747,2011-06-20,2011-11-27,172,2,160,974.0399999999995,80.0,12
15748,2011-10-30,2011-10-30,40,0,0,149.30999999999997,0.0,40
15749,2011-01-11,2011-04-18,332,1,97,44534.3,97.0,235
15750,2010-12-08,2011-12-07,366,6,364,2465.479999999999,61.0,2
15752,2010-12-02,2011-10-31,372,6,333,2637.380000000003,56.0,39
15753,2011-02-08,2011-02-08,304,0,0,79.2,0.0,304
15754,2011-04-07,2011-10-19,246,2,195,458.57,98.0,51
15755,2011-02-18,2011-11-29,294,5,284,2364.2500000000023,57.0,10
15756,2011-04-04,2011-10-09,249,3,188,532.9599999999995,63.0,61
15757,2011-05-06,2011-10-05,217,1,152,714.4200000000001,152.0,65
15758,2011-11-15,2011-11-15,24,0,0,205.25000000000003,0.0,24
15759,2010-12-16,2011-05-05,358,2,140,253.04000000000002,70.0,218
15762,2011-09-23,2011-10-05,77,1,12,583.75,12.0,65
15763,2011-09-23,2011-11-08,77,1,46,1086.9200000000003,46.0,31
15764,2011-03-08,2011-09-12,276,3,188,3279.9700000000003,63.0,88
15766,2011-10-06,2011-10-06,64,0,0,315.05999999999995,0.0,64
15768,2011-04-28,2011-08-16,225,2,110,621.83,55.0,115
15769,2010-12-03,2011-12-02,371,21,364,56252.72000000001,17.0,7
15773,2011-12-04,2011-12-04,5,0,0,635.6800000000001,0.0,5
15774,2011-10-02,2011-10-02,68,0,0,270.8,0.0,68
15775,2011-04-08,2011-04-08,245,0,0,104.9,0.0,245
15776,2011-07-29,2011-07-29,133,0,0,241.62000000000003,0.0,133
15777,2010-12-13,2011-04-12,361,2,120,1047.1100000000004,60.0,241
15780,2010-12-17,2011-06-09,357,2,174,475.2800000000001,87.0,183
15781,2011-02-07,2011-11-14,305,2,280,345.4600000000001,140.0,25
15782,2011-09-11,2011-11-30,89,2,80,2614.7400000000007,40.0,9
15783,2011-11-29,2011-11-29,10,0,0,246.30000000000004,0.0,10
15785,2011-02-17,2011-11-07,295,3,263,2328.9700000000003,88.0,32
15786,2011-08-17,2011-10-24,114,1,68,4932.2000000000035,68.0,46
15787,2011-10-09,2011-11-13,61,1,35,948.0500000000001,35.0,26
15789,2010-12-16,2010-12-16,358,0,0,351.3,0.0,358
15790,2011-11-29,2011-11-29,10,0,0,220.84999999999997,0.0,10
15791,2011-05-19,2011-10-27,204,1,161,1612.6900000000003,161.0,43
15793,2011-03-16,2011-11-25,268,2,254,965.6099999999999,127.0,14
15795,2011-07-13,2011-07-13,149,0,0,610.0100000000001,0.0,149
15796,2011-02-10,2011-12-08,302,7,301,2711.5599999999995,43.0,1
15797,2011-01-24,2011-08-18,319,3,206,2207.4,69.0,113
15799,2011-01-09,2011-09-25,334,2,259,884.1400000000002,130.0,75
15800,2011-04-07,2011-08-24,246,1,139,699.0800000000002,139.0,107
15801,2011-08-22,2011-10-24,109,2,63,1063.9499999999998,32.0,46
15802,2011-07-20,2011-07-20,142,0,0,451.42,0.0,142
15803,2011-10-19,2011-10-19,51,0,0,415.82000000000005,0.0,51
15804,2011-05-25,2011-12-09,198,12,198,4206.389999999997,16.0,0
15805,2010-12-10,2011-11-16,364,12,341,5528.479999999997,28.0,23
15806,2011-03-08,2011-10-24,276,2,230,784.5799999999999,115.0,46
15807,2011-09-23,2011-10-20,77,1,27,903.9000000000002,27.0,50
15808,2010-12-05,2011-02-06,369,3,63,3734.970000000001,21.0,306
15809,2011-02-10,2011-11-03,302,4,266,515.7699999999999,66.0,36
15810,2011-02-16,2011-09-22,296,3,218,1391.9799999999998,73.0,78
15811,2010-12-09,2011-11-17,365,5,343,2218.6199999999994,69.0,22
15812,2011-01-26,2011-08-24,317,4,210,1801.14,52.0,107
15813,2011-04-14,2011-05-16,239,1,32,1303.9099999999999,32.0,207
15814,2011-10-20,2011-11-23,50,2,34,1945.3300000000004,17.0,16
15815,2011-03-25,2011-10-07,259,4,196,2100.6000000000004,49.0,63
15819,2011-03-08,2011-10-21,276,3,227,1905.45,76.0,49
15820,2011-01-24,2011-01-24,319,0,0,206.98000000000002,0.0,319
15821,2011-10-09,2011-10-26,61,1,17,570.96,17.0,44
15822,2010-12-15,2011-12-06,359,1,356,885.4699999999999,356.0,3
15823,2010-12-02,2010-12-02,372,0,0,15.0,0.0,372
15825,2011-06-20,2011-06-20,172,0,0,532.94,0.0,172
15826,2011-05-13,2011-10-14,210,1,154,1654.31,154.0,56
15827,2010-12-02,2011-09-27,372,10,299,1836.0900000000008,30.0,73
15829,2011-07-22,2011-09-01,140,1,41,636.14,41.0,99
15830,2011-11-02,2011-11-02,37,0,0,576.0,0.0,37
15831,2011-01-19,2011-10-12,324,2,266,801.7599999999999,133.0,58
