CustomerID,sales,frequency,recency,flag,k_cluster
17921,826.5199999999996,4,65,low,0
16869,825.42,4,23,low,0
16284,823.97,2,32,low,0
16164,822.48,3,18,low,0
13893,821.1,1,298,low,3
13220,819.29,4,79,low,0
17764,818.8199999999998,2,51,low,0
16092,817.86,3,115,low,0
16943,816.73,3,212,low,0
15399,815.7700000000002,3,2,low,1
14499,815.3199999999998,3,27,low,0
13280,814.86,3,123,low,0
16460,814.7199999999998,3,29,low,0
18064,814.0,2,134,low,0
16600,813.52,6,5,low,2
16621,813.48,4,52,low,0
14421,813.1099999999999,2,58,low,0
15644,812.9999999999999,4,167,low,0
17980,811.45,3,166,low,0
16276,810.6000000000001,1,177,low,3
16624,810.5699999999998,2,81,low,0
13637,810.4999999999999,3,53,low,0
17114,808.6200000000001,8,6,low,2
15533,807.5699999999998,3,20,low,0
13715,806.6900000000003,4,282,low,0
15952,806.5700000000003,4,34,low,0
13707,806.4099999999999,2,268,low,3
16367,804.4899999999997,2,38,low,0
18248,804.02,2,123,low,0
15831,801.7600000000001,3,59,low,0
18265,801.5100000000001,2,73,low,0
16806,801.49,4,104,low,0
15561,800.59,4,12,low,0
13720,799.9000000000002,4,117,low,0
17703,798.74,3,36,low,0
16438,798.35,5,6,low,2
13389,797.96,3,12,low,1
15996,797.4300000000002,5,89,low,0
17227,797.0699999999998,5,19,low,0
17180,796.03,4,57,low,0
13336,795.12,1,78,low,3
15990,792.1100000000001,2,45,low,0
13167,791.33,4,19,low,0
14976,790.8600000000001,7,58,low,0
13016,789.8899999999999,3,74,low,0
16759,789.7900000000002,3,8,low,1
14557,788.3800000000001,1,86,low,3
13212,788.0799999999997,3,20,low,0
13323,787.8499999999998,5,4,low,2
13884,787.6,5,8,low,0
13109,786.5400000000002,2,60,low,0
13652,786.28,2,46,low,0
15806,784.5799999999998,3,47,low,0
15743,784.4600000000003,4,17,low,0
18136,784.3299999999998,3,64,low,0
17387,784.1100000000001,2,20,low,1
16054,783.8999999999999,1,146,low,3
13117,782.79,7,22,low,0
17006,781.78,4,5,low,1
15679,781.2799999999999,4,25,low,0
13583,781.0300000000003,1,156,low,3
15239,780.59,2,11,low,1
17797,780.4300000000003,3,23,low,0
18228,779.9,2,57,low,0
17411,778.94,3,13,low,1
13375,778.6499999999997,1,89,low,3
14815,778.5,2,37,low,0
17414,778.0,2,44,low,0
16505,777.6,1,32,low,1
13563,777.53,2,85,low,0
15618,776.8510000000001,4,33,low,0
13314,775.9400000000003,3,2,low,1
13341,775.8499999999998,1,261,low,3
14234,775.4600000000003,4,23,low,0
16825,775.18,2,39,low,0
15414,774.8999999999999,3,10,low,1
16043,773.99,4,38,low,0
15075,773.0300000000003,1,78,low,3
12965,771.9099999999997,1,90,low,3
17409,771.8500000000001,2,185,low,3
14662,771.1700000000003,4,29,low,0
14412,770.03,2,43,low,0
16480,769.2899999999995,1,76,low,3
13138,769.1600000000002,5,23,low,0
13356,768.2400000000001,1,81,low,3
17516,768.0800000000003,5,16,low,0
13984,765.71,4,27,low,0
14550,765.6199999999999,2,11,low,1
14672,765.5500000000003,2,235,low,3
17695,765.3399999999998,2,132,low,3
14885,765.3199999999998,1,132,low,3
17268,763.64,4,108,low,0
17466,763.28,2,11,low,1
16470,762.3900000000001,4,52,low,0
15599,761.74,2,27,low,1
14883,761.59,6,19,low,0
16205,761.3799999999999,4,31,low,0
17425,759.1699999999995,2,20,low,1
16036,758.9200000000002,2,88,low,0
15568,758.29,3,3,low,1
17979,757.71,4,36,low,0
17461,757.4599999999997,3,23,low,0
15223,755.75,2,226,low,3
18104,754.6400000000003,1,38,low,1
13730,752.6000000000001,2,136,low,3
16256,752.4300000000003,1,267,low,3
12908,750.0,2,177,low,3
17146,749.7800000000002,3,106,low,0
17320,749.7,2,101,low,0
14923,749.0999999999997,1,51,low,1
15074,748.8700000000003,1,106,low,3
15656,748.5000000000001,4,46,low,0
16859,747.81,2,145,low,3
13623,747.7800000000002,5,31,low,0
14201,747.4399999999998,7,61,low,0
16261,746.8300000000003,4,18,low,0
14050,746.36,2,32,low,1
17034,745.52,3,17,low,0
14790,745.06,4,17,low,0
13950,745.06,4,12,low,0
13236,744.8499999999998,2,25,low,1
13748,744.25,4,96,low,0
13354,743.5300000000003,1,72,low,3
16730,743.1099999999999,3,53,low,0
13753,741.26,1,288,low,3
13900,740.95,3,184,low,0
17692,740.94,4,128,low,0
17974,740.79,3,25,low,0
15252,740.78,2,37,low,0
14756,738.9599999999997,1,16,low,1
12976,738.6,1,212,low,3
15045,735.66,2,152,low,3
15215,734.94,3,47,low,0
16362,734.7699999999999,5,33,low,0
16146,734.13,3,158,low,0
13575,732.0699999999998,5,24,low,0
16099,731.9,3,51,low,0
13736,731.8999999999999,2,6,low,1
16491,731.5,1,47,low,1
14778,730.86,2,128,low,3
18035,730.3999999999999,3,36,low,0
17666,728.16,2,4,low,1
17888,726.05,8,22,low,0
14869,725.6999999999998,2,9,low,1
14055,725.6400000000001,1,107,low,3
15584,725.1099999999999,4,24,low,0
15636,724.76,2,90,low,0
17521,723.2099999999998,3,30,low,0
15272,721.9399999999998,2,58,low,0
18062,720.5200000000002,3,174,low,0
16023,719.8100000000002,3,47,low,0
14179,719.7799999999997,2,41,low,0
14725,718.08,1,25,low,1
15658,717.9000000000002,4,191,low,0
15274,716.5699999999998,2,5,low,1
15400,716.2,5,93,low,0
17029,716.0,2,111,low,3
15330,714.96,2,33,low,1
15757,714.42,2,66,low,0
17951,713.0400000000002,2,40,low,0
13169,712.8799999999999,2,64,low,0
13147,712.8000000000002,4,11,low,0
17761,712.78,1,33,low,1
13416,712.5,2,44,low,0
13587,712.4,1,64,low,3
17642,712.2900000000002,2,120,low,3
15855,712.24,5,137,low,0
17179,711.79,3,179,low,0
13249,711.4100000000002,3,93,low,0
17472,710.29,3,192,low,0
14867,710.28,3,186,low,0
14127,709.71,3,123,low,0
16136,709.3800000000001,3,60,low,0
14083,708.8900000000001,8,5,low,2
15951,708.2199999999997,2,9,low,1
16449,707.6899999999997,2,198,low,3
14708,707.31,2,3,low,1
16364,707.04,2,12,low,1
16309,706.5699999999998,2,107,low,0
14880,706.19,3,78,low,0
14126,706.1300000000001,3,8,low,1
16015,705.3900000000003,3,4,low,1
16882,705.1199999999999,3,67,low,0
17934,704.25,2,52,low,0
12883,703.4700000000001,4,25,low,0
18082,703.3699999999997,1,26,low,1
15103,703.36,2,32,low,1
16997,702.0,3,289,low,3
14198,701.4,4,19,low,0
14356,701.2299999999997,2,80,low,0
17321,700.8599999999999,2,9,low,1
13238,700.73,4,18,low,0
17734,700.63,3,54,low,0
15800,699.0799999999998,2,108,low,3
13258,698.58,3,12,low,1
17423,698.4100000000002,2,47,low,0
16221,698.12,2,37,low,1
15053,697.79,3,5,low,1
13596,697.0399999999997,2,6,low,1
14449,696.8599999999999,3,19,low,0
15700,696.6799999999997,2,173,low,3
17397,696.4099999999999,2,23,low,1
14009,695.6099999999999,2,199,low,3
14959,695.4200000000003,4,65,low,0
12925,694.05,2,5,low,1
14643,693.8100000000002,2,171,low,3
13601,693.3199999999998,2,46,low,0
14111,692.85,4,15,low,0
17733,692.19,2,39,low,0
16212,690.3399999999998,2,20,low,1
13023,689.9000000000002,2,65,low,0
15181,689.48,3,67,low,0
15965,689.4499999999997,3,18,low,0
18196,689.1300000000001,2,96,low,0
17502,689.1000000000001,4,10,low,0
13799,688.8599999999999,2,117,low,3
16642,688.33,2,5,low,1
16495,684.4099999999999,3,4,low,1
15669,684.3399999999998,4,41,low,0
12942,683.8999999999999,3,132,low,0
17874,683.4600000000003,6,186,low,0
14222,683.17,1,178,low,3
15582,682.9100000000002,3,25,low,0
13548,682.4099999999999,2,97,low,0
18135,681.9100000000002,5,30,low,0
14293,681.6399999999999,3,4,low,1
13524,680.1800000000002,5,41,low,0
16872,680.02,3,78,low,0
15322,679.6799999999997,1,86,low,3
13430,679.45,2,19,low,1
14788,679.44,2,8,low,1
17994,678.4899999999999,4,122,low,0
13925,678.25,4,93,low,0
13607,678.0099999999996,1,41,low,1
13388,677.1,2,132,low,3
13040,676.99,2,9,low,1
16377,676.2,1,268,low,3
15626,675.8,2,75,low,0
17462,675.69,2,61,low,0
13325,675.3,1,82,low,3
16418,675.27,3,45,low,0
13355,674.7,1,123,low,3
13464,674.6800000000002,1,59,low,3
17749,674.52,2,179,low,3
13951,674.4499999999998,3,177,low,0
14504,673.26,4,48,low,0
18121,673.1000000000001,2,150,low,3
14628,671.96,2,92,low,0
17883,671.77,4,4,low,1
17299,669.1099999999999,4,12,low,0
14342,668.56,4,22,low,0
13741,668.4300000000002,3,72,low,0
16383,668.3600000000001,2,75,low,0
15031,668.14,4,5,low,1
18022,668.1100000000002,1,36,low,1
16268,667.6499999999999,2,72,low,0
15969,666.1,3,3,low,1
17777,665.8600000000001,3,25,low,0
17105,665.78,2,160,low,3
16056,664.85,1,46,low,1
16208,664.26,2,45,low,0
15643,664.0,3,192,low,0
14720,663.81,3,6,low,1
13240,663.6499999999999,4,97,low,0
16573,663.6099999999999,2,85,low,0
14451,662.5899999999998,2,61,low,0
16014,662.3799999999999,3,38,low,0
18218,662.08,2,212,low,3
16774,661.52,4,68,low,0
13028,661.3199999999998,2,23,low,1
14603,660.0,1,275,low,3
15492,659.4599999999998,2,29,low,1
13518,659.4399999999998,1,86,low,3
13759,659.41,2,34,low,1
16357,658.8799999999999,3,34,low,0
16725,658.8699999999999,6,303,low,0
14150,658.6400000000001,2,36,low,1
17779,658.5699999999998,3,22,low,0
16696,657.9000000000002,4,136,low,0
14818,657.8,3,74,low,0
15648,657.3499999999998,2,205,low,3
17459,657.3,2,44,low,0
15677,657.23,1,50,low,1
16157,656.69,3,16,low,1
13049,656.6800000000002,2,65,low,0
16708,656.6300000000001,1,46,low,1
16127,656.2500000000001,1,40,low,1
14894,655.7499999999999,1,86,low,3
16444,654.6700000000002,4,47,low,0
14651,654.5999999999998,2,68,low,0
17398,653.3800000000001,3,115,low,0
18151,653.3499999999998,2,135,low,3
13496,653.33,2,11,low,1
15205,653.24,2,86,low,0
14044,652.82,4,27,low,0
14548,652.8,2,151,low,3
17523,652.74,4,12,low,0
14034,651.8199999999998,3,23,low,0
16734,650.51,3,53,low,0
15571,650.4300000000002,4,12,low,0
16469,650.4300000000002,4,24,low,0
16969,650.4099999999999,3,40,low,0
17373,646.92,4,41,low,0
15651,646.3000000000002,3,37,low,0
17545,645.9599999999998,3,44,low,0
14855,645.65,2,120,low,3
17312,644.3,3,139,low,0
16431,642.81,3,214,low,0
14020,642.8,2,17,low,1
15384,642.4099999999999,2,170,low,3
17046,642.0199999999999,1,158,low,3
15297,641.94,3,11,low,1
13417,640.83,2,5,low,1
13318,640.76,3,2,low,1
14301,640.14,1,118,low,3
16770,639.3000000000002,4,58,low,0
17515,639.02,4,32,low,0
18160,638.0600000000002,2,58,low,0
14754,638.05,2,45,low,0
14664,637.8900000000001,2,20,low,1
14128,637.5,2,61,low,0
14481,636.51,2,165,low,3
15829,636.1400000000001,2,100,low,3
15773,635.6800000000002,1,6,low,1
14000,635.6600000000002,1,212,low,3
16139,635.4100000000002,3,19,low,1
17985,634.9499999999998,1,23,low,1
13892,632.97,4,27,low,0
14220,632.4000000000002,2,248,low,3
18183,632.07,2,228,low,3
13822,632.0,2,6,low,1
14021,631.9,3,156,low,0
17552,631.8900000000001,2,61,low,0
15244,631.57,2,66,low,0
13539,631.3399999999998,3,86,low,0
17990,630.84,3,237,low,3
13046,629.31,2,31,low,1
13525,628.78,2,15,low,1
14687,628.3799999999999,1,107,low,3
16022,628.2800000000002,1,261,low,3
13546,626.99,3,13,low,1
15402,626.77,2,149,low,3
14036,626.6499999999999,1,285,low,3
13914,626.45,2,12,low,1
14382,626.07,1,27,low,1
16750,623.9300000000002,5,45,low,0
15147,623.5,1,241,low,3
13368,623.4,2,257,low,3
15258,623.1600000000002,2,169,low,3
17499,622.88,1,290,low,3
15182,622.8500000000001,2,155,low,3
15768,621.8299999999998,3,116,low,0
18217,621.75,2,30,low,1
16915,621.68,6,10,low,0
17640,621.6600000000002,1,87,low,3
14152,621.29,2,76,low,0
16141,620.4,1,89,low,3
14529,620.04,3,61,low,0
16613,618.59,1,71,low,3
13301,618.0899999999998,4,104,low,0
16134,618.0899999999998,2,22,low,1
14593,617.99,3,22,low,0
14377,617.05,2,192,low,3
16442,616.79,3,2,low,1
16311,616.26,2,18,low,1
14905,616.15,2,158,low,3
16005,615.3899999999999,4,13,low,0
15275,615.1399999999999,1,38,low,1
16566,614.66,5,16,low,0
16116,612.7800000000002,1,212,low,3
18149,612.0799999999998,3,51,low,0
15232,612.06,2,114,low,3
15645,612.0099999999998,1,19,low,1
16109,611.8799999999999,2,219,low,3
16763,611.8500000000001,1,199,low,3
13731,610.5899999999998,2,220,low,3
15795,610.0100000000001,1,150,low,3
13357,609.9500000000003,1,258,low,3
14636,609.85,2,37,low,1
13933,608.79,2,110,low,3
12933,607.53,3,25,low,0
15573,607.45,2,32,low,1
17119,606.91,2,4,low,1
14710,606.1299999999999,4,15,low,0
17849,605.8000000000002,4,219,low,0
14133,605.64,3,130,low,0
13888,605.6300000000001,2,120,low,3
17507,605.5799999999998,2,262,low,3
14775,605.34,2,59,low,0
13233,605.12,2,75,low,0
14323,605.0600000000002,2,115,low,3
13558,605.06,4,6,low,1
14675,604.7499999999999,1,17,low,1
17664,604.6400000000001,2,19,low,1
12944,604.51,2,36,low,1
16732,603.7499999999998,1,32,low,1
15366,602.5100000000001,2,76,low,0
17890,602.09,2,323,low,3
14609,601.5600000000002,4,73,low,0
16140,601.04,1,66,low,3
18211,600.0700000000003,5,26,low,0
13243,600.07,1,204,low,3
12872,599.97,2,327,low,3
14965,598.9999999999999,2,97,low,3
14467,598.76,4,18,low,0
15720,598.7300000000001,1,25,low,1
13311,598.57,2,5,low,1
17905,598.49,3,72,low,0
13959,598.2,3,80,low,0
16298,598.2,3,23,low,0
14108,597.9100000000002,2,31,low,1
17864,597.5,3,13,low,1
16788,597.4800000000002,2,124,low,3
14645,597.09,2,157,low,3
15381,596.85,2,214,low,3
18246,596.1,2,24,low,1
17658,595.42,2,26,low,1
14284,595.25,2,31,low,1
16325,594.24,3,47,low,0
15442,594.0,1,249,low,3
12917,594.0,1,129,low,3
16535,593.75,1,6,low,1
18232,592.97,4,82,low,0
13155,592.06,3,34,low,0
14692,591.55,4,138,low,0
13276,590.9300000000002,2,64,low,0
13452,590.0,2,260,low,3
14882,589.7,2,27,low,1
18123,589.4399999999998,2,25,low,1
16723,589.15,2,92,low,3
16838,588.8500000000001,2,198,low,3
14338,588.2199999999998,2,162,low,3
15624,588.13,4,117,low,0
17351,587.15,3,37,low,0
17014,586.33,3,9,low,1
17360,585.79,3,18,low,1
15222,585.0,1,319,low,3
16384,584.5,2,90,low,3
16072,584.3199999999998,1,289,low,3
14023,584.07,2,8,low,1
13557,584.06,2,29,low,1
15762,583.75,2,66,low,0
17796,583.25,3,41,low,0
13427,582.6,3,20,low,1
17970,582.5899999999998,1,212,low,3
18095,580.05,2,313,low,3
16906,579.77,4,82,low,0
15038,579.06,5,59,low,0
17142,579.0,1,240,low,3
13292,578.94,2,39,low,1
17540,578.9,2,25,low,1
16122,578.7,3,74,low,0
16891,577.4399999999998,4,2,low,1
15830,576.0,1,38,low,1
15550,575.63,4,5,low,1
16345,575.4100000000002,1,45,low,1
13487,575.4,3,58,low,0
14167,574.84,4,40,low,0
14400,574.7,1,150,low,3
15339,574.0699999999998,2,67,low,0
15303,574.02,1,291,low,3
12879,573.22,3,45,low,0
15415,572.8099999999997,1,314,low,3
13379,572.5600000000002,3,27,low,0
13405,572.451,3,75,low,0
15716,571.71,3,146,low,0
15304,571.25,7,61,low,0
15821,570.96,2,45,low,1
15315,570.5,2,65,low,0
14592,570.46,3,36,low,0
16667,570.13,2,69,low,0
13939,568.55,3,24,low,0
13321,567.3599999999999,2,73,low,0
18150,566.5799999999998,3,33,low,0
16278,566.3799999999999,1,101,low,3
13894,564.62,3,24,low,0
16306,564.17,5,214,low,0
15344,563.9399999999998,3,1,low,1
16933,563.2300000000001,2,2,low,1
14753,563.15,1,88,low,3
17265,562.8999999999999,2,139,low,3
13946,561.5699999999998,3,80,low,0
15655,560.67,1,244,low,3
13044,560.4700000000001,1,292,low,3
14273,559.97,4,52,low,0
16275,559.8699999999999,1,197,low,3
14177,559.4100000000002,4,87,low,0
17503,558.96,2,3,low,1
12987,558.7,2,74,low,3
13800,558.3199999999997,1,310,low,3
13260,557.6200000000001,1,62,low,3
17955,557.3,4,199,low,0
17295,556.9499999999998,3,29,low,0
14805,554.65,4,16,low,0
14891,554.38,2,149,low,3
14618,553.44,3,10,low,1
15068,553.36,2,47,low,1
17460,552.13,4,95,low,0
17291,550.8000000000002,1,309,low,3
14344,549.2800000000002,6,128,low,0
16340,549.0699999999998,1,108,low,3
16536,548.97,1,111,low,3
16031,548.94,2,93,low,3
14474,547.6600000000002,1,47,low,1
16811,547.0699999999998,2,5,low,1
17637,547.0599999999998,2,32,low,1
16211,547.02,1,89,low,3
17520,546.8100000000002,1,54,low,3
14997,546.2,3,47,low,0
17806,546.0399999999998,1,12,low,1
16475,544.3,4,89,low,0
13617,544.1800000000002,3,41,low,0
13390,544.0799999999998,1,75,low,3
16927,543.05,3,116,low,0
13278,542.73,1,41,low,1
16230,542.03,2,190,low,3
17447,541.53,2,41,low,1
17557,541.46,3,15,low,1
13874,540.45,1,359,low,3
15452,538.7299999999998,3,30,low,0
15469,538.55,2,51,low,1
15539,538.46,1,8,low,1
17345,537.74,4,16,low,0
14539,537.48,2,16,low,1
16206,537.06,4,55,low,0
15043,537.0,1,32,low,1
16804,536.9900000000001,3,24,low,1
15535,536.4,4,174,low,0
16142,535.3400000000001,1,250,low,3
12988,535.32,1,293,low,3
13000,534.85,3,107,low,0
13385,534.5700000000002,1,330,low,3
13434,534.2400000000001,2,75,low,3
13217,533.98,3,123,low,0
15433,533.3,2,214,low,3
15756,532.9600000000002,4,62,low,0
15825,532.94,1,173,low,3
16706,531.3500000000001,3,38,low,0
18159,530.1500000000002,1,302,low,3
14002,529.73,2,135,low,3
14463,529.62,3,99,low,0
16185,529.41,2,17,low,1
18156,528.7099999999998,1,13,low,1
17631,528.33,3,2,low,1
16602,528.0799999999998,1,37,low,1
17623,527.05,1,33,low,1
18252,526.6699999999997,2,51,low,1
16892,525.54,5,2,low,2
17290,525.2399999999999,2,4,low,1
17429,524.9200000000002,3,129,low,0
15467,524.8799999999999,3,10,low,1
15891,524.52,1,227,low,3
13721,524.14,1,37,low,1
17329,523.11,2,15,low,1
18017,523.0,3,82,low,0
17712,522.91,1,45,low,1
14871,522.3800000000001,4,4,low,1
12863,521.2,1,53,low,3
15149,520.8,1,134,low,3
14873,519.68,1,211,low,3
13643,519.44,3,32,low,0
16650,518.4200000000002,1,72,low,3
15030,518.28,2,72,low,3
16135,517.5499999999998,1,263,low,3
17454,517.53,4,193,low,0
18205,517.3599999999999,2,37,low,1
13043,516.4200000000002,1,274,low,3
15809,515.77,5,37,low,0
17812,514.6099999999999,3,13,low,1
15246,514.15,2,239,low,3
13005,513.7,2,174,low,3
13963,513.24,3,309,low,3
17513,513.2,1,73,low,3
17805,512.31,1,74,low,3
15525,511.99,2,3,low,1
17480,511.82,1,78,low,3
14851,511.35,2,24,low,1
16561,511.12,2,6,low,1
14081,510.99999999999983,1,303,low,3
15406,510.70999999999987,2,32,low,1
12904,509.57999999999987,2,19,low,1
15417,508.8000000000001,1,86,low,3
17391,508.8,2,164,low,3
14317,508.58,1,65,low,3
17958,508.45999999999987,1,117,low,3
17415,507.83999999999986,1,80,low,3
14158,507.66000000000014,1,41,low,1
14820,507.29,4,22,low,0
15721,507.07999999999987,1,12,low,1
16960,507.05000000000007,3,39,low,0
13885,506.80000000000007,2,190,low,3
16614,506.19,1,183,low,3
14014,505.18000000000006,1,78,low,3
12991,503.76,2,24,low,1
17630,503.59999999999985,2,170,low,3
15006,502.08999999999975,1,52,low,3
13865,501.56,4,59,low,0
15881,501.39,5,313,low,0
13116,501.14,1,139,low,3
13247,501.12,4,18,low,0
16616,500.42000000000013,2,16,low,1
15389,500.0,1,173,low,3
14958,499.68,3,148,low,0
14077,499.42,5,41,low,0
15193,499.32,1,61,low,3
14681,498.95,3,72,low,0
16488,498.8,3,34,low,0
15142,498.74,1,47,low,1
17053,498.48,1,131,low,3
17298,498.42000000000013,2,102,low,3
16820,497.61000000000007,1,96,low,3
17495,497.56000000000006,2,8,low,1
16368,497.43,2,3,low,1
15300,496.4399999999998,1,65,low,3
17374,495.77,2,219,low,3
15448,494.64,1,313,low,3
16352,494.44000000000005,2,18,low,1
17333,494.25,1,86,low,3
15877,493.28,2,2,low,1
13176,492.84000000000015,1,47,low,1
14270,492.64999999999986,1,332,low,3
15507,492.36,1,172,low,3
13732,491.86,1,29,low,1
15000,490.52,1,48,low,1
14416,490.22,2,23,low,1
17361,488.2000000000001,3,50,low,0
16546,487.75,1,291,low,3
16643,487.51,1,246,low,3
13338,487.02,1,158,low,3
13675,486.82,2,152,low,3
17453,486.72,2,18,low,1
15287,486.69000000000005,2,23,low,1
13153,486.22,1,6,low,1
15109,484.95,1,246,low,3
16999,484.82,2,24,low,1
13329,484.79999999999984,1,32,low,1
16504,484.37999999999977,1,26,low,1
16518,484.32000000000005,2,62,low,1
14130,483.86,1,320,low,3
14147,483.4,2,79,low,3
17555,483.26,2,20,low,1
14450,483.25,3,181,low,3
16603,482.47,2,75,low,3
17950,482.2000000000001,3,73,low,0
16693,482.01,2,69,low,3
18216,481.75,1,32,low,1
15091,480.71,1,68,low,3
16812,479.35000000000014,1,361,low,3
16008,478.78,3,24,low,1
15862,478.65,3,9,low,1
15589,478.53,3,256,low,3
16768,478.09,3,48,low,0
13092,477.83,5,71,low,0
14320,477.79000000000013,2,207,low,3
13034,476.91,1,55,low,3
18176,476.35,1,359,low,3
14853,475.8,2,25,low,1
14497,475.36999999999983,1,310,low,3
15780,475.28,3,184,low,3
15349,473.80999999999983,2,159,low,3
15557,473.65,1,29,low,1
16374,473.0299999999999,2,67,low,3
14013,473.02,3,111,low,0
16038,471.78,3,8,low,1
16885,471.51,3,16,low,1
13066,470.80000000000007,2,25,low,1
15963,470.76,2,20,low,1
14431,470.36,1,303,low,3
15471,469.4799999999999,1,3,low,1
15026,469.0,3,81,low,0
14896,468.77,2,205,low,3
13171,468.41,3,22,low,1
17420,467.98,2,51,low,1
14029,467.66,2,64,low,3
15468,467.50999999999993,2,52,low,1
14205,466.7000000000001,2,17,low,1
16244,466.12,1,212,low,3
13248,465.68,2,125,low,3
15036,465.54999999999984,3,73,low,0
15353,465.36999999999983,1,255,low,3
17140,465.32,1,248,low,3
16742,464.9,1,47,low,1
13928,464.57000000000005,4,11,low,1
16586,463.95,1,249,low,3
14967,463.8,1,50,low,1
17418,463.46,2,43,low,1
14489,463.38000000000005,1,208,low,3
12945,462.9500000000001,1,289,low,3
14331,462.66,2,125,low,3
14470,461.19,2,12,low,1
16824,460.64,2,16,low,1
16805,460.58999999999986,2,174,low,3
14829,460.58,3,30,low,1
16589,459.24,3,72,low,0
17880,458.9199999999999,1,365,low,3
15754,458.57,3,52,low,0
17392,457.91,2,307,low,3
15092,457.81000000000006,2,216,low,3
15121,457.72,2,51,low,1
13398,457.34000000000015,1,193,low,3
12999,455.88,3,197,low,3
14513,455.59,3,101,low,0
15585,455.30000000000007,1,177,low,3
16529,455.25,1,191,low,3
13485,454.24,1,234,low,3
15475,454.10999999999984,1,78,low,3
17564,454.0100000000001,3,25,low,1
13838,453.62000000000006,3,6,low,1
18158,453.40000000000015,2,10,low,1
18071,453.0,2,258,low,3
14184,452.89,1,67,low,3
12970,452.24,4,8,low,1
16574,451.43999999999977,1,72,low,3
15802,451.42,1,143,low,3
14173,450.84,4,11,low,1
17040,449.72999999999985,1,138,low,3
13489,449.52,4,106,low,0
15739,449.12000000000006,1,67,low,3
17579,448.9,3,5,low,1
14780,447.67999999999984,2,55,low,1
15456,447.22,3,284,low,3
15368,446.94000000000005,1,22,low,1
14149,446.62000000000006,1,221,low,3
17370,446.18,4,73,low,0
17190,444.74,2,59,low,1
18006,444.68,1,24,low,1
14638,443.6,1,51,low,3
16404,443.0500000000001,1,71,low,3
18222,443.0,1,93,low,3
14093,442.84999999999985,1,13,low,1
15028,441.16,3,9,low,1
14022,440.0,1,226,low,3
18233,440.0,1,326,low,3
15524,440.0,1,25,low,1
13954,439.92,2,2,low,1
16025,439.66,1,30,low,1
13359,439.56,1,64,low,3
16968,439.43000000000006,2,5,low,1
13358,439.03,1,269,low,3
14272,437.96,2,74,low,3
16034,437.69999999999993,3,197,low,3
15553,437.2299999999999,1,61,low,3
16084,436.18,1,300,low,3
15551,436.06,1,37,low,1
16948,435.02,3,139,low,3
14910,434.35,4,3,low,1
14460,434.34,3,111,low,0
17035,433.53,2,246,low,3
14157,432.88000000000017,2,20,low,1
16236,432.19999999999993,1,79,low,3
16881,432.0,1,67,low,3
15976,430.94,2,166,low,3
18106,430.6999999999999,1,330,low,3
13245,430.5,1,51,low,3
12827,430.15,3,6,low,1
14998,429.87,2,171,low,3
16884,429.84,2,38,low,1
15450,429.84,1,31,low,1
15230,429.6,2,240,low,3
15957,428.88999999999993,1,32,low,1
13602,428.88999999999993,1,65,low,3
16324,428.67999999999984,3,129,low,3
15360,427.93,1,40,low,1
15994,427.07000000000005,1,55,low,3
15930,426.63000000000017,1,68,low,3
14288,426.6,1,214,low,3
15639,425.32,1,135,low,3
16780,425.19,2,101,low,3
17134,425.0,2,107,low,3
17371,423.89,3,18,low,1
16119,423.36,2,9,low,1
18034,422.88,2,22,low,1
17525,422.7000000000001,1,360,low,3
13473,422.64,2,61,low,1
16689,422.6,2,76,low,3
18240,422.58,1,47,low,1
16203,422.2,3,59,low,0
17232,421.52,2,3,low,1
14757,420.5,1,76,low,3
15206,420.3,4,11,low,1
17198,420.20999999999987,2,24,low,1
14124,419.58,1,85,low,3
15361,418.92000000000013,1,362,low,3
15967,418.83,2,24,low,1
17701,417.9500000000001,1,253,low,3
16629,417.72999999999985,2,74,low,3
13615,417.69000000000017,1,319,low,3
16737,417.6,1,54,low,3
12833,417.38,1,146,low,3
14176,417.35,3,298,low,3
18001,417.23,2,13,low,1
13166,417.19999999999993,1,284,low,3
16816,417.06000000000006,4,104,low,0
13889,416.9,1,93,low,3
15935,416.86,2,240,low,3
16957,416.64,2,240,low,3
13085,416.08,2,158,low,3
15803,415.82,1,52,low,3
14139,415.82,1,47,low,1
12930,415.8,2,79,low,3
13077,415.55000000000007,3,2,low,1
15725,415.25000000000017,1,16,low,1
14333,415.2,1,68,low,3
16795,414.88000000000005,1,366,low,3
12993,414.7600000000001,4,24,low,0
16239,414.2,2,57,low,1
17483,414.04,3,66,low,0
17052,413.75000000000006,1,29,low,1
13974,413.59,1,50,low,1
16834,413.46,1,228,low,3
14620,412.78,2,206,low,3
13827,412.05,3,58,low,0
15523,412.00999999999993,1,85,low,3
16272,411.70000000000016,1,117,low,3
17913,411.6,2,59,low,1
14670,411.53000000000014,2,281,low,3
15186,411.41,2,15,low,1
15099,410.48,1,85,low,3
15695,409.98000000000013,2,267,low,3
14048,409.92999999999984,1,306,low,3
14348,409.57,1,261,low,3
12990,409.5,3,32,low,1
15225,409.40000000000015,1,235,low,3
16243,409.09999999999985,2,34,low,1
16018,408.9,2,40,low,1
15269,408.8,1,24,low,1
16399,408.57000000000005,2,20,low,1
17931,408.36,2,135,low,3
16385,407.66000000000014,2,61,low,1
16010,407.5,3,246,low,3
15184,406.76,2,30,low,1
15127,406.53,1,66,low,3
16947,406.4800000000001,1,236,low,3
15342,406.08999999999986,1,130,low,3
