CustomerID,sales,frequency,recency,rfm_segment,rfm_level
14920,977.77,2,213,113,Bronze
13026,975.36,5,2,423,Silver
14522,974.54,4,25,323,Silver
15449,974.5199999999996,3,27,323,Silver
12994,974.42,3,5,423,Silver
15747,974.0400000000003,3,13,423,Silver
18194,973.84,1,83,213,Bronze
16419,972.23,6,113,233,Silver
17100,971.74,2,19,313,Silver
17618,971.58,3,6,423,Silver
14256,969.06,2,261,113,Bronze
15907,967.4499999999997,3,4,423,Silver
15793,965.61,3,15,423,Silver
14006,962.19,3,116,223,Silver
15156,961.49,3,2,423,Silver
14629,959.0099999999996,2,5,413,Silver
18192,957.97,1,72,213,Bronze
13823,957.66,2,19,313,Silver
15948,955.24,2,9,413,Silver
17244,954.8999999999997,1,54,213,Bronze
15835,954.09,4,45,323,Silver
16934,950.9299999999997,2,55,213,Bronze
15421,950.36,4,59,223,Silver
16511,950.26,3,22,323,Silver
13636,949.12,5,37,323,Silver
12822,948.8799999999997,2,71,213,Bronze
17044,948.48,1,26,313,Silver
15787,948.05,3,27,323,Silver
17470,946.6699999999997,4,45,323,Silver
16539,946.46,3,3,423,Silver
15707,945.58,4,36,323,Silver
14748,945.33,3,30,323,Silver
17289,944.41,3,32,323,Silver
16086,944.13,4,60,223,Silver
13261,944.1,2,269,113,Bronze
12820,942.34,4,4,423,Silver
14075,942.26,3,5,423,Silver
15576,940.6700000000003,1,38,313,Silver
15289,939.78,3,30,323,Silver
17527,939.37,4,54,223,Silver
16584,936.0800000000003,2,81,213,Bronze
14140,935.0499999999997,2,4,413,Silver
13848,935.0,2,93,213,Bronze
16027,934.62,6,92,233,Silver
12924,933.7,4,89,223,Silver
16657,933.62,4,10,423,Silver
13655,932.97,2,115,213,Bronze
14532,932.85,4,237,123,Bronze
18133,931.5,1,213,113,Bronze
14475,925.85,3,72,223,Silver
14231,925.71,3,184,123,Bronze
17048,925.35,3,118,223,Silver
15312,924.85,4,76,223,Silver
13805,924.6,2,53,213,Bronze
17135,924.15,6,17,433,Gold
15654,922.5300000000003,2,10,413,Silver
13122,922.3900000000003,2,95,213,Bronze
16551,922.12,3,96,223,Silver
13934,922.0999999999997,1,264,113,Bronze
13035,921.88,2,74,213,Bronze
17323,921.07,7,16,433,Gold
17018,920.1,2,41,313,Silver
13075,919.61,1,130,213,Bronze
15253,918.2,5,17,423,Silver
13549,918.2,7,26,333,Silver
14015,917.34,1,53,213,Bronze
14712,917.07,3,30,323,Silver
17236,916.13,6,13,433,Gold
14141,915.13,4,3,423,Silver
16216,914.9300000000003,1,268,113,Bronze
16809,914.6900000000003,5,24,323,Silver
17019,913.79,3,12,423,Silver
15587,913.68,4,51,223,Silver
12940,913.5400000000003,2,55,213,Bronze
15364,913.1900000000003,2,96,213,Bronze
14078,913.13,5,102,223,Silver
14359,912.18,3,20,323,Silver
13782,912.0,6,13,433,Gold
13192,911.94,2,96,213,Bronze
14289,911.26,6,9,433,Gold
18096,911.1499999999994,3,12,423,Silver
13689,910.0,1,64,213,Bronze
15511,909.23,5,12,423,Silver
13038,908.46,3,81,223,Silver
14723,907.3599999999997,4,11,423,Silver
18168,906.64,5,177,123,Bronze
15022,905.04,4,12,423,Silver
15807,903.9,3,51,223,Silver
17566,901.2099999999997,2,9,413,Silver
17848,901.2000000000003,9,82,233,Silver
16716,901.2,2,267,113,Bronze
14625,899.63,2,197,113,Bronze
17886,899.61,3,32,323,Silver
13662,897.7600000000003,3,86,223,Silver
17537,897.6200000000003,2,30,313,Silver
16361,896.6600000000002,4,10,423,Silver
15079,895.6100000000001,4,213,123,Bronze
15865,895.1299999999999,3,41,323,Silver
15211,894.4100000000002,2,61,213,Bronze
15066,893.59,1,54,213,Bronze
13515,891.1200000000001,4,73,223,Silver
15255,890.8499999999998,1,67,213,Bronze
14240,890.3400000000003,2,31,313,Silver
17027,890.2899999999997,6,79,233,Silver
17007,889.9300000000002,6,51,233,Silver
14623,889.2500000000001,5,33,323,Silver
16347,887.6500000000002,2,12,413,Silver
16900,887.1100000000004,3,17,423,Silver
15822,885.47,2,4,413,Silver
17704,885.19,2,169,113,Bronze
17109,885.04,6,30,333,Silver
15799,884.1400000000001,3,76,223,Silver
14597,883.1500000000003,2,12,413,Silver
18236,882.24,6,30,333,Silver
13037,881.0699999999998,3,139,123,Bronze
15076,880.8500000000003,1,173,113,Bronze
15653,877.4399999999998,2,93,213,Bronze
14770,876.4200000000002,2,233,113,Bronze
14744,874.98,6,17,433,Gold
13566,874.7099999999998,2,41,313,Silver
16513,874.5900000000001,4,5,423,Silver
15860,874.55,7,41,333,Silver
13294,873.74,2,190,113,Bronze
12847,871.5399999999997,1,23,313,Silver
15208,870.12,5,2,423,Silver
13200,870.0900000000001,4,20,323,Silver
13979,869.8700000000001,1,74,213,Bronze
13203,869.46,4,10,423,Silver
17649,868.49,1,139,113,Bronze
14715,867.3799999999999,4,25,323,Silver
16235,867.3100000000002,5,41,323,Silver
15898,867.19,3,2,423,Silver
16121,867.1099999999999,2,58,213,Bronze
14332,866.31,3,23,323,Silver
16567,865.5999999999998,2,195,113,Bronze
13846,865.0600000000003,3,25,323,Silver
17324,863.18,3,18,423,Silver
16266,861.89,7,74,233,Silver
13339,860.1200000000003,1,201,113,Bronze
14577,859.7099999999998,4,13,423,Silver
17064,859.35,3,59,223,Silver
14553,859.2699999999999,5,20,323,Silver
16163,856.6000000000001,2,233,113,Bronze
13991,855.97,6,13,433,Gold
16037,855.0200000000002,3,270,123,Bronze
12878,854.99,2,237,113,Bronze
17560,854.9499999999998,4,95,223,Silver
15680,854.79,2,10,413,Silver
16877,853.72,6,13,433,Gold
14193,853.3899999999999,2,68,213,Bronze
16070,852.1499999999999,2,23,313,Silver
16020,851.0100000000001,3,17,423,Silver
14657,848.2199999999997,4,18,423,Silver
13221,847.4100000000003,2,241,113,Bronze
16924,846.7500000000001,3,22,323,Silver
16222,846.7200000000007,1,319,113,Bronze
14803,845.55,3,163,123,Bronze
17624,843.48,2,15,413,Silver
15164,843.0499999999997,3,69,223,Silver
17929,843.0,4,12,423,Silver
13929,842.65,2,170,113,Bronze
16108,842.5,1,85,213,Bronze
17287,841.41,5,27,323,Silver
16560,841.4099999999999,2,27,313,Silver
14862,841.2,2,26,313,Silver
17076,841.0799999999998,3,37,323,Silver
13940,839.14,4,18,423,Silver
17115,837.5000000000003,3,9,423,Silver
16554,837.1000000000001,3,43,323,Silver
15832,836.7899999999997,1,255,113,Bronze
16747,836.06,2,38,313,Silver
17169,835.78,2,58,213,Bronze
17759,834.9899999999999,3,18,423,Silver
13835,834.5700000000003,4,26,323,Silver
17075,834.12,4,18,423,Silver
16644,833.7799999999997,2,178,113,Bronze
14644,830.7600000000001,2,68,213,Bronze
13681,827.83,4,18,423,Silver
14161,827.3700000000001,2,216,113,Bronze
16494,826.5299999999999,1,297,113,Bronze
17921,826.5199999999996,4,65,223,Silver
16869,825.42,4,23,323,Silver
16284,823.97,2,32,313,Silver
16164,822.48,3,18,423,Silver
13893,821.1,1,298,113,Bronze
13220,819.29,4,79,223,Silver
17764,818.8199999999998,2,51,213,Bronze
16092,817.86,3,115,223,Silver
16943,816.73,3,212,123,Bronze
15399,815.7700000000002,3,2,423,Silver
14499,815.3199999999998,3,27,323,Silver
13280,814.86,3,123,223,Silver
16460,814.7199999999998,3,29,323,Silver
18064,814.0,2,134,213,Bronze
16600,813.52,6,5,433,Gold
16621,813.48,4,52,223,Silver
14421,813.1099999999999,2,58,213,Bronze
15644,812.9999999999999,4,167,123,Bronze
17980,811.45,3,166,123,Bronze
16276,810.6000000000001,1,177,113,Bronze
16624,810.5699999999998,2,81,213,Bronze
13637,810.4999999999999,3,53,223,Silver
17114,808.6200000000001,8,6,433,Gold
15533,807.5699999999998,3,20,323,Silver
13715,806.6900000000003,4,282,123,Bronze
15952,806.5700000000003,4,34,323,Silver
13707,806.4099999999999,2,268,113,Bronze
16367,804.4899999999997,2,38,313,Silver
18248,804.02,2,123,213,Bronze
15831,801.7600000000001,3,59,223,Silver
18265,801.5100000000001,2,73,213,Bronze
16806,801.49,4,104,223,Silver
15561,800.59,4,12,423,Silver
13720,799.9000000000002,4,117,223,Silver
17703,798.74,3,36,323,Silver
16438,798.35,5,6,423,Silver
13389,797.96,3,12,423,Silver
15996,797.4300000000002,5,89,223,Silver
17227,797.0699999999998,5,19,323,Silver
17180,796.03,4,57,223,Silver
13336,795.12,1,78,213,Bronze
15990,792.1100000000001,2,45,313,Silver
13167,791.33,4,19,323,Silver
14976,790.8600000000001,7,58,233,Silver
13016,789.8899999999999,3,74,223,Silver
16759,789.7900000000002,3,8,423,Silver
14557,788.3800000000001,1,86,213,Bronze
13212,788.0799999999997,3,20,323,Silver
13323,787.8499999999998,5,4,423,Silver
13884,787.6,5,8,423,Silver
13109,786.5400000000002,2,60,213,Bronze
13652,786.28,2,46,313,Silver
15806,784.5799999999998,3,47,323,Silver
15743,784.4600000000003,4,17,423,Silver
18136,784.3299999999998,3,64,223,Silver
17387,784.1100000000001,2,20,313,Silver
16054,783.8999999999999,1,146,113,Bronze
13117,782.79,7,22,333,Silver
17006,781.78,4,5,423,Silver
15679,781.2799999999999,4,25,323,Silver
13583,781.0300000000003,1,156,113,Bronze
15239,780.59,2,11,413,Silver
17797,780.4300000000003,3,23,323,Silver
18228,779.9,2,57,213,Bronze
17411,778.94,3,13,423,Silver
13375,778.6499999999997,1,89,213,Bronze
14815,778.5,2,37,313,Silver
17414,778.0,2,44,313,Silver
16505,777.6,1,32,313,Silver
13563,777.53,2,85,213,Bronze
15618,776.8510000000001,4,33,323,Silver
13314,775.9400000000003,3,2,423,Silver
13341,775.8499999999998,1,261,113,Bronze
14234,775.4600000000003,4,23,323,Silver
16825,775.18,2,39,313,Silver
15414,774.8999999999999,3,10,423,Silver
16043,773.99,4,38,323,Silver
15075,773.0300000000003,1,78,213,Bronze
12965,771.9099999999997,1,90,213,Bronze
17409,771.8500000000001,2,185,113,Bronze
14662,771.1700000000003,4,29,323,Silver
14412,770.03,2,43,313,Silver
16480,769.2899999999995,1,76,213,Bronze
13138,769.1600000000002,5,23,323,Silver
13356,768.2400000000001,1,81,213,Bronze
17516,768.0800000000003,5,16,423,Silver
13984,765.71,4,27,323,Silver
14550,765.6199999999999,2,11,413,Silver
14672,765.5500000000003,2,235,113,Bronze
17695,765.3399999999998,2,132,213,Bronze
14885,765.3199999999998,1,132,213,Bronze
17268,763.64,4,108,223,Silver
17466,763.28,2,11,413,Silver
16470,762.3900000000001,4,52,223,Silver
15599,761.74,2,27,313,Silver
14883,761.59,6,19,333,Silver
16205,761.3799999999999,4,31,323,Silver
17425,759.1699999999995,2,20,313,Silver
16036,758.9200000000002,2,88,213,Bronze
15568,758.29,3,3,423,Silver
17979,757.71,4,36,323,Silver
17461,757.4599999999997,3,23,323,Silver
15223,755.75,2,226,113,Bronze
18104,754.6400000000003,1,38,313,Silver
13730,752.6000000000001,2,136,113,Bronze
16256,752.4300000000003,1,267,113,Bronze
12908,750.0,2,177,113,Bronze
17146,749.7800000000002,3,106,223,Silver
17320,749.7,2,101,213,Bronze
14923,749.0999999999997,1,51,213,Bronze
15074,748.8700000000003,1,106,213,Bronze
15656,748.5000000000001,4,46,323,Silver
16859,747.81,2,145,113,Bronze
13623,747.7800000000002,5,31,323,Silver
14201,747.4399999999998,7,61,233,Silver
16261,746.8300000000003,4,18,423,Silver
14050,746.36,2,32,313,Silver
17034,745.52,3,17,423,Silver
14790,745.06,4,17,423,Silver
13950,745.06,4,12,423,Silver
13236,744.8499999999998,2,25,313,Silver
13748,744.25,4,96,223,Silver
13354,743.5300000000003,1,72,213,Bronze
16730,743.1099999999999,3,53,223,Silver
13753,741.26,1,288,113,Bronze
13900,740.95,3,184,123,Bronze
17692,740.94,4,128,223,Silver
17974,740.79,3,25,323,Silver
15252,740.78,2,37,313,Silver
14756,738.9599999999997,1,16,413,Silver
12976,738.6,1,212,113,Bronze
15045,735.66,2,152,113,Bronze
15215,734.94,3,47,323,Silver
16362,734.7699999999999,5,33,323,Silver
16146,734.13,3,158,123,Bronze
13575,732.0699999999998,5,24,323,Silver
16099,731.9,3,51,223,Silver
13736,731.8999999999999,2,6,413,Silver
16491,731.5,1,47,313,Silver
14778,730.86,2,128,213,Bronze
18035,730.3999999999999,3,36,323,Silver
17666,728.16,2,4,413,Silver
17888,726.05,8,22,333,Silver
14869,725.6999999999998,2,9,413,Silver
14055,725.6400000000001,1,107,213,Bronze
15584,725.1099999999999,4,24,323,Silver
15636,724.76,2,90,213,Bronze
17521,723.2099999999998,3,30,323,Silver
15272,721.9399999999998,2,58,213,Bronze
18062,720.5200000000002,3,174,123,Bronze
16023,719.8100000000002,3,47,323,Silver
14179,719.7799999999997,2,41,313,Silver
14725,718.08,1,25,313,Silver
15658,717.9000000000002,4,191,123,Bronze
15274,716.5699999999998,2,5,413,Silver
15400,716.2,5,93,223,Silver
17029,716.0,2,111,213,Bronze
15330,714.96,2,33,313,Silver
15757,714.42,2,66,213,Bronze
17951,713.0400000000002,2,40,313,Silver
13169,712.8799999999999,2,64,213,Bronze
13147,712.8000000000002,4,11,423,Silver
17761,712.78,1,33,313,Silver
13416,712.5,2,44,313,Silver
13587,712.4,1,64,213,Bronze
17642,712.2900000000002,2,120,213,Bronze
15855,712.24,5,137,123,Bronze
17179,711.79,3,179,123,Bronze
13249,711.4100000000002,3,93,223,Silver
17472,710.29,3,192,123,Bronze
14867,710.28,3,186,123,Bronze
14127,709.71,3,123,223,Silver
16136,709.3800000000001,3,60,223,Silver
14083,708.8900000000001,8,5,433,Gold
15951,708.2199999999997,2,9,413,Silver
16449,707.6899999999997,2,198,113,Bronze
14708,707.31,2,3,413,Silver
16364,707.04,2,12,413,Silver
16309,706.5699999999998,2,107,213,Bronze
14880,706.19,3,78,223,Silver
14126,706.1300000000001,3,8,423,Silver
16015,705.3900000000003,3,4,423,Silver
16882,705.1199999999999,3,67,223,Silver
17934,704.25,2,52,213,Bronze
12883,703.4700000000001,4,25,323,Silver
18082,703.3699999999997,1,26,313,Silver
15103,703.36,2,32,313,Silver
16997,702.0,3,289,123,Bronze
14198,701.4,4,19,323,Silver
14356,701.2299999999997,2,80,213,Bronze
17321,700.8599999999999,2,9,413,Silver
13238,700.73,4,18,423,Silver
17734,700.63,3,54,223,Silver
15800,699.0799999999998,2,108,213,Bronze
13258,698.58,3,12,423,Silver
17423,698.4100000000002,2,47,313,Silver
16221,698.12,2,37,313,Silver
15053,697.79,3,5,423,Silver
13596,697.0399999999997,2,6,413,Silver
14449,696.8599999999999,3,19,323,Silver
15700,696.6799999999997,2,173,113,Bronze
17397,696.4099999999999,2,23,313,Silver
14009,695.6099999999999,2,199,113,Bronze
14959,695.4200000000003,4,65,223,Silver
12925,694.05,2,5,413,Silver
14643,693.8100000000002,2,171,113,Bronze
13601,693.3199999999998,2,46,313,Silver
14111,692.85,4,15,423,Silver
17733,692.19,2,39,313,Silver
16212,690.3399999999998,2,20,313,Silver
13023,689.9000000000002,2,65,213,Bronze
15181,689.48,3,67,223,Silver
15965,689.4499999999997,3,18,423,Silver
18196,689.1300000000001,2,96,213,Bronze
17502,689.1000000000001,4,10,423,Silver
13799,688.8599999999999,2,117,213,Bronze
16642,688.33,2,5,413,Silver
16495,684.4099999999999,3,4,423,Silver
15669,684.3399999999998,4,41,323,Silver
12942,683.8999999999999,3,132,223,Silver
17874,683.4600000000003,6,186,133,Silver
14222,683.17,1,178,113,Bronze
15582,682.9100000000002,3,25,323,Silver
13548,682.4099999999999,2,97,213,Bronze
18135,681.9100000000002,5,30,323,Silver
14293,681.6399999999999,3,4,423,Silver
13524,680.1800000000002,5,41,323,Silver
16872,680.02,3,78,223,Silver
15322,679.6799999999997,1,86,213,Bronze
13430,679.45,2,19,313,Silver
14788,679.44,2,8,413,Silver
17994,678.4899999999999,4,122,223,Silver
13925,678.25,4,93,223,Silver
13607,678.0099999999996,1,41,313,Silver
13388,677.1,2,132,213,Bronze
13040,676.99,2,9,413,Silver
16377,676.2,1,268,113,Bronze
15626,675.8,2,75,213,Bronze
17462,675.69,2,61,213,Bronze
13325,675.3,1,82,213,Bronze
16418,675.27,3,45,323,Silver
13355,674.7,1,123,213,Bronze
13464,674.6800000000002,1,59,213,Bronze
17749,674.52,2,179,113,Bronze
13951,674.4499999999998,3,177,123,Bronze
14504,673.26,4,48,323,Silver
18121,673.1000000000001,2,150,113,Bronze
14628,671.96,2,92,213,Bronze
17883,671.77,4,4,423,Silver
17299,669.1099999999999,4,12,423,Silver
14342,668.56,4,22,323,Silver
13741,668.4300000000002,3,72,223,Silver
16383,668.3600000000001,2,75,213,Bronze
15031,668.14,4,5,423,Silver
18022,668.1100000000002,1,36,313,Silver
16268,667.6499999999999,2,72,213,Bronze
15969,666.1,3,3,423,Silver
17777,665.8600000000001,3,25,323,Silver
17105,665.78,2,160,113,Bronze
16056,664.85,1,46,313,Silver
16208,664.26,2,45,313,Silver
15643,664.0,3,192,123,Bronze
14720,663.81,3,6,423,Silver
13240,663.6499999999999,4,97,223,Silver
16573,663.6099999999999,2,85,213,Bronze
14451,662.5899999999998,2,61,213,Bronze
16014,662.3799999999999,3,38,323,Silver
18218,662.08,2,212,113,Bronze
16774,661.52,4,68,223,Silver
13028,661.3199999999998,2,23,313,Silver
14603,660.0,1,275,113,Bronze
15492,659.4599999999998,2,29,313,Silver
13518,659.4399999999998,1,86,213,Bronze
13759,659.41,2,34,313,Silver
16357,658.8799999999999,3,34,323,Silver
16725,658.8699999999999,6,303,133,Silver
14150,658.6400000000001,2,36,313,Silver
17779,658.5699999999998,3,22,323,Silver
16696,657.9000000000002,4,136,123,Bronze
14818,657.8,3,74,223,Silver
15648,657.3499999999998,2,205,113,Bronze
17459,657.3,2,44,313,Silver
15677,657.23,1,50,313,Silver
16157,656.69,3,16,423,Silver
13049,656.6800000000002,2,65,213,Bronze
16708,656.6300000000001,1,46,313,Silver
16127,656.2500000000001,1,40,313,Silver
14894,655.7499999999999,1,86,213,Bronze
16444,654.6700000000002,4,47,323,Silver
14651,654.5999999999998,2,68,213,Bronze
17398,653.3800000000001,3,115,223,Silver
18151,653.3499999999998,2,135,213,Bronze
13496,653.33,2,11,413,Silver
15205,653.24,2,86,213,Bronze
14044,652.82,4,27,323,Silver
14548,652.8,2,151,113,Bronze
17523,652.74,4,12,423,Silver
14034,651.8199999999998,3,23,323,Silver
16734,650.51,3,53,223,Silver
15571,650.4300000000002,4,12,423,Silver
16469,650.4300000000002,4,24,323,Silver
16969,650.4099999999999,3,40,323,Silver
17373,646.92,4,41,323,Silver
15651,646.3000000000002,3,37,323,Silver
17545,645.9599999999998,3,44,323,Silver
14855,645.65,2,120,213,Bronze
17312,644.3,3,139,123,Bronze
16431,642.81,3,214,123,Bronze
14020,642.8,2,17,413,Silver
15384,642.4099999999999,2,170,112,Tin
17046,642.0199999999999,1,158,112,Tin
15297,641.94,3,11,422,Silver
13417,640.83,2,5,412,Silver
13318,640.76,3,2,422,Silver
14301,640.14,1,118,212,Bronze
16770,639.3000000000002,4,58,222,Bronze
17515,639.02,4,32,322,Silver
18160,638.0600000000002,2,58,212,Bronze
14754,638.05,2,45,312,Bronze
14664,637.8900000000001,2,20,312,Bronze
14128,637.5,2,61,212,Bronze
14481,636.51,2,165,112,Tin
15829,636.1400000000001,2,100,212,Bronze
15773,635.6800000000002,1,6,412,Silver
14000,635.6600000000002,1,212,112,Tin
16139,635.4100000000002,3,19,322,Silver
17985,634.9499999999998,1,23,312,Bronze
13892,632.97,4,27,322,Silver
14220,632.4000000000002,2,248,112,Tin
18183,632.07,2,228,112,Tin
13822,632.0,2,6,412,Silver
14021,631.9,3,156,122,Bronze
17552,631.8900000000001,2,61,212,Bronze
15244,631.57,2,66,212,Bronze
13539,631.3399999999998,3,86,222,Bronze
17990,630.84,3,237,122,Bronze
13046,629.31,2,31,312,Bronze
13525,628.78,2,15,412,Silver
14687,628.3799999999999,1,107,212,Bronze
16022,628.2800000000002,1,261,112,Tin
13546,626.99,3,13,422,Silver
15402,626.77,2,149,112,Tin
14036,626.6499999999999,1,285,112,Tin
13914,626.45,2,12,412,Silver
14382,626.07,1,27,312,Bronze
16750,623.9300000000002,5,45,322,Silver
15147,623.5,1,241,112,Tin
13368,623.4,2,257,112,Tin
15258,623.1600000000002,2,169,112,Tin
17499,622.88,1,290,112,Tin
15182,622.8500000000001,2,155,112,Tin
15768,621.8299999999998,3,116,222,Bronze
18217,621.75,2,30,312,Bronze
16915,621.68,6,10,432,Silver
17640,621.6600000000002,1,87,212,Bronze
14152,621.29,2,76,212,Bronze
16141,620.4,1,89,212,Bronze
14529,620.04,3,61,222,Bronze
16613,618.59,1,71,212,Bronze
13301,618.0899999999998,4,104,222,Bronze
16134,618.0899999999998,2,22,312,Bronze
14593,617.99,3,22,322,Silver
14377,617.05,2,192,112,Tin
16442,616.79,3,2,422,Silver
16311,616.26,2,18,412,Silver
14905,616.15,2,158,112,Tin
16005,615.3899999999999,4,13,422,Silver
15275,615.1399999999999,1,38,312,Bronze
16566,614.66,5,16,422,Silver
16116,612.7800000000002,1,212,112,Tin
18149,612.0799999999998,3,51,222,Bronze
15232,612.06,2,114,212,Bronze
15645,612.0099999999998,1,19,312,Bronze
16109,611.8799999999999,2,219,112,Tin
16763,611.8500000000001,1,199,112,Tin
13731,610.5899999999998,2,220,112,Tin
15795,610.0100000000001,1,150,112,Tin
13357,609.9500000000003,1,258,112,Tin
14636,609.85,2,37,312,Bronze
13933,608.79,2,110,212,Bronze
12933,607.53,3,25,322,Silver
15573,607.45,2,32,312,Bronze
17119,606.91,2,4,412,Silver
14710,606.1299999999999,4,15,422,Silver
17849,605.8000000000002,4,219,122,Bronze
14133,605.64,3,130,222,Bronze
13888,605.6300000000001,2,120,212,Bronze
17507,605.5799999999998,2,262,112,Tin
14775,605.34,2,59,212,Bronze
13233,605.12,2,75,212,Bronze
14323,605.0600000000002,2,115,212,Bronze
13558,605.06,4,6,422,Silver
14675,604.7499999999999,1,17,412,Silver
17664,604.6400000000001,2,19,312,Bronze
12944,604.51,2,36,312,Bronze
16732,603.7499999999998,1,32,312,Bronze
15366,602.5100000000001,2,76,212,Bronze
17890,602.09,2,323,112,Tin
14609,601.5600000000002,4,73,222,Bronze
16140,601.04,1,66,212,Bronze
18211,600.0700000000003,5,26,322,Silver
13243,600.07,1,204,112,Tin
12872,599.97,2,327,112,Tin
14965,598.9999999999999,2,97,212,Bronze
14467,598.76,4,18,422,Silver
15720,598.7300000000001,1,25,312,Bronze
13311,598.57,2,5,412,Silver
17905,598.49,3,72,222,Bronze
13959,598.2,3,80,222,Bronze
16298,598.2,3,23,322,Silver
14108,597.9100000000002,2,31,312,Bronze
17864,597.5,3,13,422,Silver
16788,597.4800000000002,2,124,212,Bronze
14645,597.09,2,157,112,Tin
15381,596.85,2,214,112,Tin
18246,596.1,2,24,312,Bronze
17658,595.42,2,26,312,Bronze
14284,595.25,2,31,312,Bronze
16325,594.24,3,47,322,Silver
15442,594.0,1,249,112,Tin
12917,594.0,1,129,212,Bronze
16535,593.75,1,6,412,Silver
18232,592.97,4,82,222,Bronze
13155,592.06,3,34,322,Silver
14692,591.55,4,138,122,Bronze
13276,590.9300000000002,2,64,212,Bronze
13452,590.0,2,260,112,Tin
14882,589.7,2,27,312,Bronze
18123,589.4399999999998,2,25,312,Bronze
16723,589.15,2,92,212,Bronze
16838,588.8500000000001,2,198,112,Tin
14338,588.2199999999998,2,162,112,Tin
15624,588.13,4,117,222,Bronze
17351,587.15,3,37,322,Silver
17014,586.33,3,9,422,Silver
17360,585.79,3,18,422,Silver
15222,585.0,1,319,112,Tin
16384,584.5,2,90,212,Bronze
16072,584.3199999999998,1,289,112,Tin
14023,584.07,2,8,412,Silver
13557,584.06,2,29,312,Bronze
15762,583.75,2,66,212,Bronze
17796,583.25,3,41,322,Silver
13427,582.6,3,20,322,Silver
17970,582.5899999999998,1,212,112,Tin
18095,580.05,2,313,112,Tin
16906,579.77,4,82,222,Bronze
15038,579.06,5,59,222,Bronze
17142,579.0,1,240,112,Tin
13292,578.94,2,39,312,Bronze
17540,578.9,2,25,312,Bronze
16122,578.7,3,74,222,Bronze
16891,577.4399999999998,4,2,422,Silver
15830,576.0,1,38,312,Bronze
15550,575.63,4,5,422,Silver
16345,575.4100000000002,1,45,312,Bronze
13487,575.4,3,58,222,Bronze
14167,574.84,4,40,322,Silver
14400,574.7,1,150,112,Tin
15339,574.0699999999998,2,67,212,Bronze
15303,574.02,1,291,112,Tin
12879,573.22,3,45,322,Silver
15415,572.8099999999997,1,314,112,Tin
13379,572.5600000000002,3,27,322,Silver
13405,572.451,3,75,222,Bronze
15716,571.71,3,146,122,Bronze
15304,571.25,7,61,232,Silver
15821,570.96,2,45,312,Bronze
15315,570.5,2,65,212,Bronze
14592,570.46,3,36,322,Silver
16667,570.13,2,69,212,Bronze
13939,568.55,3,24,322,Silver
13321,567.3599999999999,2,73,212,Bronze
18150,566.5799999999998,3,33,322,Silver
16278,566.3799999999999,1,101,212,Bronze
13894,564.62,3,24,322,Silver
16306,564.17,5,214,122,Bronze
15344,563.9399999999998,3,1,422,Silver
16933,563.2300000000001,2,2,412,Silver
14753,563.15,1,88,212,Bronze
17265,562.8999999999999,2,139,112,Tin
13946,561.5699999999998,3,80,222,Bronze
15655,560.67,1,244,112,Tin
13044,560.4700000000001,1,292,112,Tin
14273,559.97,4,52,222,Bronze
16275,559.8699999999999,1,197,112,Tin
14177,559.4100000000002,4,87,222,Bronze
17503,558.96,2,3,412,Silver
12987,558.7,2,74,212,Bronze
13800,558.3199999999997,1,310,112,Tin
13260,557.6200000000001,1,62,212,Bronze
17955,557.3,4,199,122,Bronze
17295,556.9499999999998,3,29,322,Silver
14805,554.65,4,16,422,Silver
14891,554.38,2,149,112,Tin
14618,553.44,3,10,422,Silver
15068,553.36,2,47,312,Bronze
17460,552.13,4,95,222,Bronze
17291,550.8000000000002,1,309,112,Tin
14344,549.2800000000002,6,128,232,Silver
16340,549.0699999999998,1,108,212,Bronze
16536,548.97,1,111,212,Bronze
16031,548.94,2,93,212,Bronze
14474,547.6600000000002,1,47,312,Bronze
16811,547.0699999999998,2,5,412,Silver
17637,547.0599999999998,2,32,312,Bronze
16211,547.02,1,89,212,Bronze
17520,546.8100000000002,1,54,212,Bronze
14997,546.2,3,47,322,Silver
17806,546.0399999999998,1,12,412,Silver
16475,544.3,4,89,222,Bronze
13617,544.1800000000002,3,41,322,Silver
13390,544.0799999999998,1,75,212,Bronze
16927,543.05,3,116,222,Bronze
13278,542.73,1,41,312,Bronze
16230,542.03,2,190,112,Tin
17447,541.53,2,41,312,Bronze
17557,541.46,3,15,422,Silver
13874,540.45,1,359,112,Tin
15452,538.7299999999998,3,30,322,Silver
15469,538.55,2,51,212,Bronze
15539,538.46,1,8,412,Silver
17345,537.74,4,16,422,Silver
14539,537.48,2,16,412,Silver
16206,537.06,4,55,222,Bronze
15043,537.0,1,32,312,Bronze
16804,536.9900000000001,3,24,322,Silver
15535,536.4,4,174,122,Bronze
16142,535.3400000000001,1,250,112,Tin
12988,535.32,1,293,112,Tin
13000,534.85,3,107,222,Bronze
13385,534.5700000000002,1,330,112,Tin
13434,534.2400000000001,2,75,212,Bronze
13217,533.98,3,123,222,Bronze
15433,533.3,2,214,112,Tin
15756,532.9600000000002,4,62,222,Bronze
15825,532.94,1,173,112,Tin
16706,531.3500000000001,3,38,322,Silver
18159,530.1500000000002,1,302,112,Tin
14002,529.73,2,135,212,Bronze
14463,529.62,3,99,222,Bronze
16185,529.41,2,17,412,Silver
18156,528.7099999999998,1,13,412,Silver
17631,528.33,3,2,422,Silver
16602,528.0799999999998,1,37,312,Bronze
